Start Time,End Time,Product Type,Station,Scrap Used,Time
10/19/20 8:35:32,10/19/20 8:37:32,B22_SA,SA_Cut_1,FALSO,1.999999996
10/19/20 8:37:37,10/19/20 8:39:53,B22_SA,SA_Cut_1,FALSO,2.266666673
10/19/20 8:39:58,10/19/20 8:42:24,B22_SA,SA_Cut_1,FALSO,2.433333336
10/20/20 8:00:07,10/20/20 8:01:58,B22_SA,SA_Cut_1,VERDADERO,1.850000003
10/20/20 8:02:03,10/20/20 8:03:43,B22_SA,SA_Cut_1,VERDADERO,1.666666669
10/20/20 8:05:33,10/20/20 8:07:09,B22_SA,SA_Cut_1,VERDADERO,1.599999997
10/20/20 8:07:14,10/20/20 8:08:58,B22_SA,SA_Cut_1,VERDADERO,1.73333334
10/20/20 8:10:45,10/20/20 8:12:27,B22_SA,SA_Cut_1,VERDADERO,1.699999999
10/20/20 8:12:32,10/20/20 8:14:18,B22_SA,SA_Cut_1,VERDADERO,1.766666671
10/20/20 8:14:23,10/20/20 8:16:09,B22_SA,SA_Cut_1,VERDADERO,1.766666661
10/20/20 8:16:14,10/20/20 8:18:01,B22_SA,SA_Cut_1,VERDADERO,1.783333342
10/20/20 8:18:06,10/20/20 8:19:47,B22_SA,SA_Cut_1,VERDADERO,1.683333329
10/20/20 8:19:52,10/20/20 8:22:00,B22_SA,SA_Cut_1,FALSO,2.13333334
10/20/20 8:22:05,10/20/20 8:24:09,B22_SA,SA_Cut_1,FALSO,2.066666668
,10/20/20 8:26:30,B22_SA,SA_Cut_1,FALSO,63539066.5
10/20/20 8:26:35,10/20/20 8:28:45,B22_SA,SA_Cut_1,FALSO,2.16666666
10/20/20 8:28:50,10/20/20 8:30:54,B22_SA,SA_Cut_1,FALSO,2.066666668
10/20/20 8:30:59,10/20/20 8:33:19,B22_SA,SA_Cut_1,FALSO,2.333333334
10/20/20 8:33:24,10/20/20 8:35:36,B22_SA,SA_Cut_1,FALSO,2.200000001
10/20/20 8:35:41,10/20/20 8:37:55,B22_SA,SA_Cut_1,FALSO,2.233333332
10/20/20 8:40:14,10/20/20 8:42:15,B22_SA,SA_Cut_1,FALSO,2.016666667
10/20/20 8:44:31,,B22_SA,SA_Cut_1,FALSO,-63539084.52
10/20/20 8:46:53,10/20/20 8:49:09,B22_SA,SA_Cut_1,,2.266666662
,10/21/20 8:01:47,B22_SA,SA_Cut_1,VERDADERO,63540481.78
10/21/20 8:01:52,10/21/20 8:03:44,B22_SA,SA_Cut_1,VERDADERO,1.866666663
10/21/20 8:03:49,10/21/20 8:05:26,B22_SA,SA_Cut_1,VERDADERO,1.616666657
10/21/20 8:05:31,10/21/20 8:07:05,B22_SA,SA_Cut_1,VERDADERO,1.566666666
10/21/20 8:07:10,10/21/20 8:08:59,B22_SA,SA_Cut_1,VERDADERO,1.816666662
10/21/20 8:09:04,10/21/20 8:10:47,B22_SA,SA_Cut_1,VERDADERO,1.71666667
10/21/20 8:10:52,10/21/20 8:12:39,B22_SA,SA_Cut_1,VERDADERO,1.783333331
10/21/20 8:12:44,10/21/20 8:14:23,B22_SA,SA_Cut_1,VERDADERO,1.649999998
10/21/20 8:14:28,10/21/20 8:16:32,B22_SA,SA_Cut_1,FALSO,2.066666668
10/21/20 8:16:37,10/21/20 8:18:43,B22_SA,SA_Cut_1,FALSO,2.099999998
10/21/20 8:18:48,10/21/20 8:21:02,B22_SA,SA_Cut_1,FALSO,2.233333332
10/21/20 8:23:29,10/21/20 8:25:36,B22_SA,SA_Cut_1,FALSO,2.116666669
10/21/20 8:25:41,10/21/20 8:27:59,B22_SA,SA_Cut_1,FALSO,2.299999993
10/21/20 8:28:04,10/21/20 8:30:16,B22_SA,SA_Cut_1,FALSO,2.200000001
10/21/20 8:30:21,10/21/20 8:32:45,B22_SA,SA_Cut_1,FALSO,2.399999995
10/21/20 8:32:50,10/21/20 8:35:05,B22_SA,SA_Cut_1,FALSO,2.250000002
10/21/20 8:35:10,10/21/20 8:37:24,B22_SA,SA_Cut_1,FALSO,2.233333332
10/21/20 8:37:29,10/21/20 8:39:41,B22_SA,SA_Cut_1,FALSO,2.200000001
10/21/20 8:42:10,10/21/20 8:44:28,B22_SA,SA_Cut_1,FALSO,2.300000003
10/21/20 8:44:33,10/21/20 8:46:55,B22_SA,SA_Cut_1,FALSO,2.366666665
10/22/20 8:00:07,10/22/20 8:01:58,B22_SA,SA_Cut_1,VERDADERO,1.850000003
,10/22/20 8:03:42,B22_SA,SA_Cut_1,VERDADERO,63541923.7
10/22/20 8:03:47,10/22/20 8:05:30,B22_SA,SA_Cut_1,VERDADERO,1.71666667
10/22/20 8:05:35,10/22/20 8:07:22,B22_SA,SA_Cut_1,VERDADERO,1.783333331
10/22/20 8:07:27,10/22/20 8:09:07,B22_SA,SA_Cut_1,VERDADERO,1.666666669
10/22/20 8:09:12,10/22/20 8:10:53,B22_SA,SA_Cut_1,VERDADERO,1.683333339
10/22/20 8:10:58,10/22/20 8:12:35,B22_SA,SA_Cut_1,VERDADERO,1.616666667
10/22/20 8:12:40,10/22/20 8:14:33,B22_SA,SA_Cut_1,VERDADERO,1.883333334
10/22/20 8:14:38,10/22/20 8:16:24,B22_SA,SA_Cut_1,VERDADERO,1.766666671
10/22/20 8:16:29,10/22/20 8:18:09,B22_SA,SA_Cut_1,VERDADERO,1.666666669
10/22/20 8:18:14,,B22_SA,SA_Cut_1,VERDADERO,-63541938.23
10/22/20 8:20:11,10/22/20 8:22:24,B22_SA,SA_Cut_1,FALSO,2.216666671
10/22/20 8:22:29,10/22/20 8:24:47,B22_SA,SA_Cut_1,FALSO,2.300000003
10/22/20 8:24:52,10/22/20 8:27:04,B22_SA,SA_Cut_1,FALSO,2.200000001
10/22/20 8:27:09,10/22/20 8:29:24,B22_SA,SA_Cut_1,FALSO,2.250000002
10/22/20 8:29:29,,B22_SA,SA_Cut_1,FALSO,-63541949.48
10/22/20 8:31:46,10/22/20 8:34:07,B22_SA,SA_Cut_1,FALSO,2.349999994
10/22/20 8:34:12,10/22/20 8:36:30,B22_SA,SA_Cut_1,FALSO,2.299999993
10/22/20 8:36:35,10/22/20 8:38:52,B22_SA,SA_Cut_1,FALSO,2.283333343
10/22/20 8:38:57,10/22/20 8:41:17,B22_SA,SA_Cut_1,FALSO,2.333333334
10/22/20 8:41:22,10/22/20 8:43:35,B22_SA,SA_Cut_1,FALSO,2.216666661
10/22/20 8:45:51,10/22/20 8:48:10,B22_SA,SA_Cut_1,FALSO,2.316666663
10/22/20 8:48:15,,B22_SA,SA_Cut_1,FALSO,-63541968.25
10/22/20 8:50:37,10/22/20 8:52:58,B22_SA,SA_Cut_1,FALSO,2.350000005
,10/22/20 8:55:25,B22_SA,SA_Cut_1,FALSO,63541975.42
10/23/20 8:04:50,,B22_SA,SA_Cut_1,VERDADERO,-63543364.83
10/23/20 8:06:47,10/23/20 8:08:33,B22_SA,SA_Cut_1,VERDADERO,1.766666671
10/23/20 8:08:38,10/23/20 8:10:25,B22_SA,SA_Cut_1,VERDADERO,1.783333331
10/23/20 8:10:30,10/23/20 8:12:13,B22_SA,SA_Cut_1,VERDADERO,1.71666667
10/23/20 8:12:18,10/23/20 8:14:06,B22_SA,SA_Cut_1,VERDADERO,1.800000002
10/23/20 8:14:11,10/23/20 8:15:59,B22_SA,SA_Cut_1,VERDADERO,1.800000002
10/23/20 8:17:57,10/23/20 8:19:43,B22_SA,SA_Cut_1,VERDADERO,1.766666671
10/23/20 8:19:48,10/23/20 8:21:24,B22_SA,SA_Cut_1,VERDADERO,1.599999997
10/23/20 8:23:13,10/23/20 8:25:00,B22_SA,SA_Cut_1,VERDADERO,1.783333331
10/23/20 8:25:05,10/23/20 8:27:27,B22_SA,SA_Cut_1,FALSO,2.366666665
10/23/20 8:27:32,10/23/20 8:29:54,B22_SA,SA_Cut_1,FALSO,2.366666675
10/23/20 8:32:11,10/23/20 8:34:16,B22_SA,SA_Cut_1,FALSO,2.083333328
10/23/20 8:34:21,,B22_SA,SA_Cut_1,FALSO,-63543394.35
10/23/20 8:36:31,10/23/20 8:38:53,B22_SA,SA_Cut_1,FALSO,2.366666665
10/23/20 8:38:58,10/23/20 8:41:03,B22_SA,SA_Cut_1,FALSO,2.083333338
10/23/20 8:41:08,10/23/20 8:43:10,B22_SA,SA_Cut_1,FALSO,2.033333337
10/23/20 8:43:15,10/23/20 8:45:26,B22_SA,SA_Cut_1,FALSO,2.18333333
10/23/20 8:45:31,10/23/20 8:47:53,B22_SA,SA_Cut_1,FALSO,2.366666665
10/23/20 8:47:58,10/23/20 8:50:14,B22_SA,SA_Cut_1,FALSO,2.266666673
10/23/20 8:52:45,,B22_SA,SA_Cut_1,FALSO,-63543412.75
9/28/20 9:01:34,9/28/20 9:04:33,B23_SA,SA_Cut_1,FALSO,2.983333329
9/28/20 9:04:38,9/28/20 9:07:41,B23_SA,SA_Cut_1,FALSO,3.050000001
9/28/20 9:10:58,9/28/20 9:13:47,B23_SA,SA_Cut_1,FALSO,2.816666665
9/28/20 9:13:52,9/28/20 9:17:12,B23_SA,SA_Cut_1,FALSO,3.333333327
9/28/20 9:17:17,9/28/20 9:20:57,B23_SA,SA_Cut_1,FALSO,3.666666675
9/28/20 9:21:02,9/28/20 9:24:19,B23_SA,SA_Cut_1,FALSO,3.283333326
9/28/20 9:24:24,9/28/20 9:27:41,B23_SA,SA_Cut_1,FALSO,3.283333326
9/28/20 9:27:46,9/28/20 9:31:00,B23_SA,SA_Cut_1,,3.233333335
9/28/20 9:31:05,9/28/20 9:34:31,B23_SA,SA_Cut_1,FALSO,3.43333334
9/28/20 9:34:36,9/28/20 9:37:40,B23_SA,SA_Cut_1,FALSO,3.066666671
9/28/20 9:37:45,9/28/20 9:40:55,B23_SA,SA_Cut_1,FALSO,3.166666663
9/28/20 9:41:00,9/28/20 9:44:18,B23_SA,SA_Cut_1,FALSO,3.300000007
9/28/20 9:44:23,9/28/20 9:47:48,B23_SA,SA_Cut_1,FALSO,3.416666669
9/28/20 9:47:53,9/28/20 9:50:53,B23_SA,SA_Cut_1,FALSO,2.999999999
9/28/20 9:54:01,9/28/20 9:57:12,B23_SA,SA_Cut_1,FALSO,3.183333334
9/28/20 9:57:16,9/28/20 10:00:22,B23_SA,SA_Cut_1,FALSO,3.100000002
9/28/20 10:00:27,9/28/20 10:03:59,B23_SA,SA_Cut_1,FALSO,3.533333332
9/28/20 10:04:04,9/28/20 10:07:13,B23_SA,SA_Cut_1,FALSO,3.149999992
9/28/20 10:07:18,9/28/20 10:10:28,B23_SA,SA_Cut_1,FALSO,3.166666673
9/28/20 10:10:33,9/28/20 10:13:49,B23_SA,SA_Cut_1,FALSO,3.266666665
9/28/20 10:13:54,9/28/20 10:17:00,B23_SA,SA_Cut_1,FALSO,3.100000002
9/28/20 10:20:24,9/28/20 10:23:19,B23_SA,SA_Cut_1,FALSO,2.916666667
9/28/20 10:23:24,9/28/20 10:26:35,B23_SA,SA_Cut_1,FALSO,3.183333334
9/29/20 8:56:00,9/29/20 8:59:24,B23_SA,SA_Cut_1,FALSO,3.399999999
9/29/20 8:59:29,9/29/20 9:02:55,B23_SA,SA_Cut_1,FALSO,3.433333329
9/29/20 9:06:33,9/29/20 9:09:38,B23_SA,SA_Cut_1,FALSO,3.083333331
9/29/20 9:09:43,9/29/20 9:12:46,B23_SA,SA_Cut_1,FALSO,3.050000001
9/29/20 9:12:51,9/29/20 9:15:59,B23_SA,SA_Cut_1,FALSO,3.133333332
9/29/20 9:16:04,9/29/20 9:19:31,B23_SA,SA_Cut_1,FALSO,3.45
9/29/20 9:19:36,9/29/20 9:22:56,B23_SA,SA_Cut_1,FALSO,3.333333327
9/29/20 9:23:01,9/29/20 9:26:08,B23_SA,SA_Cut_1,FALSO,3.116666672
9/29/20 9:26:13,,B23_SA,SA_Cut_1,FALSO,-63508886.22
9/29/20 9:29:29,,B23_SA,SA_Cut_1,FALSO,-63508889.48
9/29/20 9:32:52,9/29/20 9:36:06,B23_SA,SA_Cut_1,FALSO,3.233333335
9/29/20 9:36:11,9/29/20 9:39:37,B23_SA,SA_Cut_1,FALSO,3.433333329
9/29/20 9:39:42,9/29/20 9:43:05,B23_SA,SA_Cut_1,FALSO,3.383333338
9/29/20 9:43:10,9/29/20 9:46:05,B23_SA,SA_Cut_1,FALSO,2.916666667
9/29/20 9:46:10,9/29/20 9:49:26,B23_SA,SA_Cut_1,FALSO,3.266666665
9/29/20 9:49:31,9/29/20 9:52:51,B23_SA,SA_Cut_1,FALSO,3.333333337
9/29/20 9:52:56,9/29/20 9:56:16,B23_SA,SA_Cut_1,FALSO,3.333333337
9/29/20 9:56:21,9/29/20 9:59:29,B23_SA,SA_Cut_1,FALSO,3.133333332
9/29/20 9:59:34,9/29/20 10:02:50,B23_SA,SA_Cut_1,FALSO,3.266666665
9/29/20 10:06:10,9/29/20 10:09:26,B23_SA,SA_Cut_1,FALSO,3.266666665
9/29/20 10:09:31,9/29/20 10:12:41,B23_SA,SA_Cut_1,FALSO,3.166666663
9/29/20 10:12:46,9/29/20 10:15:39,B23_SA,SA_Cut_1,FALSO,2.883333337
9/29/20 10:15:44,9/29/20 10:18:48,B23_SA,SA_Cut_1,FALSO,3.066666671
9/29/20 10:18:53,9/29/20 10:22:15,B23_SA,SA_Cut_1,FALSO,3.366666668
9/30/20 9:28:45,,B23_SA,SA_Cut_1,FALSO,-63510328.75
9/30/20 9:32:17,9/30/20 9:35:27,B23_SA,SA_Cut_1,FALSO,3.166666663
9/30/20 9:35:32,9/30/20 9:38:40,B23_SA,SA_Cut_1,FALSO,3.133333332
,9/30/20 9:41:56,B23_SA,SA_Cut_1,FALSO,63510341.93
9/30/20 9:45:22,9/30/20 9:48:34,B23_SA,SA_Cut_1,FALSO,3.199999994
9/30/20 9:48:39,9/30/20 9:51:32,B23_SA,SA_Cut_1,FALSO,2.883333326
9/30/20 9:51:37,9/30/20 9:54:42,B23_SA,SA_Cut_1,FALSO,3.083333342
9/30/20 9:54:47,9/30/20 9:58:21,B23_SA,SA_Cut_1,FALSO,3.566666662
9/30/20 9:58:26,,B23_SA,SA_Cut_1,FALSO,-63510358.43
,9/30/20 10:04:27,B23_SA,SA_Cut_1,FALSO,63510364.45
9/30/20 10:04:32,9/30/20 10:07:47,B23_SA,SA_Cut_1,FALSO,3.250000005
9/30/20 10:18:06,9/30/20 10:21:15,B23_SA,SA_Cut_1,FALSO,3.149999992
9/30/20 10:21:20,9/30/20 10:24:31,B23_SA,SA_Cut_1,FALSO,3.183333334
9/30/20 10:24:36,9/30/20 10:28:00,B23_SA,SA_Cut_1,FALSO,3.400000009
9/30/20 10:28:05,9/30/20 10:31:19,B23_SA,SA_Cut_1,FALSO,3.233333335
9/30/20 10:31:24,9/30/20 10:34:45,B23_SA,SA_Cut_1,FALSO,3.349999997
9/30/20 10:34:50,9/30/20 10:37:58,B23_SA,SA_Cut_1,FALSO,3.133333332
,9/30/20 10:41:11,B23_SA,SA_Cut_1,FALSO,63510401.18
9/30/20 10:41:16,,B23_SA,SA_Cut_1,FALSO,-63510401.27
9/30/20 10:44:25,9/30/20 10:47:42,B23_SA,SA_Cut_1,FALSO,3.283333336
,10/1/20 8:47:06,B23_SA,SA_Cut_1,FALSO,63511727.1
10/1/20 8:47:11,10/1/20 8:50:25,B23_SA,SA_Cut_1,FALSO,3.233333335
10/1/20 8:50:29,10/1/20 8:53:34,B23_SA,SA_Cut_1,FALSO,3.083333342
10/1/20 8:53:38,10/1/20 8:56:45,B23_SA,SA_Cut_1,FALSO,3.116666672
10/1/20 8:56:50,10/1/20 8:59:43,B23_SA,SA_Cut_1,FALSO,2.883333326
10/1/20 9:03:13,10/1/20 9:06:17,B23_SA,SA_Cut_1,FALSO,3.066666671
10/1/20 9:06:22,10/1/20 9:09:24,B23_SA,SA_Cut_1,FALSO,3.03333333
10/1/20 9:09:29,10/1/20 9:12:29,B23_SA,SA_Cut_1,FALSO,2.999999999
10/1/20 9:12:34,10/1/20 9:15:47,B23_SA,SA_Cut_1,FALSO,3.216666664
10/1/20 9:15:52,10/1/20 9:19:12,B23_SA,SA_Cut_1,FALSO,3.333333337
10/1/20 9:19:17,10/1/20 9:22:44,B23_SA,SA_Cut_1,FALSO,3.45
10/1/20 9:22:49,10/1/20 9:25:51,B23_SA,SA_Cut_1,FALSO,3.03333333
10/1/20 9:25:56,10/1/20 9:29:01,B23_SA,SA_Cut_1,FALSO,3.083333342
,10/1/20 9:32:16,B23_SA,SA_Cut_1,FALSO,63511772.27
10/1/20 9:32:21,10/1/20 9:35:25,B23_SA,SA_Cut_1,FALSO,3.066666671
10/1/20 9:39:01,10/1/20 9:42:16,B23_SA,SA_Cut_1,FALSO,3.250000005
10/1/20 9:42:21,10/1/20 9:45:28,B23_SA,SA_Cut_1,FALSO,3.116666672
,10/1/20 9:48:47,B23_SA,SA_Cut_1,FALSO,63511788.78
10/2/20 8:55:12,10/2/20 8:58:21,B23_SA,SA_Cut_1,FALSO,3.150000003
10/2/20 8:58:26,10/2/20 9:01:23,B23_SA,SA_Cut_1,FALSO,2.949999998
10/2/20 9:01:28,10/2/20 9:04:59,B23_SA,SA_Cut_1,FALSO,3.516666671
10/2/20 9:05:04,10/2/20 9:08:22,B23_SA,SA_Cut_1,FALSO,3.299999996
10/2/20 9:08:27,10/2/20 9:11:34,B23_SA,SA_Cut_1,FALSO,3.116666672
10/2/20 9:11:39,10/2/20 9:14:46,B23_SA,SA_Cut_1,FALSO,3.116666672
10/2/20 9:14:51,10/2/20 9:17:52,B23_SA,SA_Cut_1,FALSO,3.016666659
10/2/20 9:17:57,10/2/20 9:20:48,B23_SA,SA_Cut_1,FALSO,2.849999996
10/2/20 9:23:55,10/2/20 9:27:11,B23_SA,SA_Cut_1,FALSO,3.266666676
10/2/20 9:27:16,10/2/20 9:30:39,B23_SA,SA_Cut_1,FALSO,3.383333328
10/2/20 9:30:44,10/2/20 9:33:55,B23_SA,SA_Cut_1,FALSO,3.183333334
10/2/20 9:34:00,10/2/20 9:37:17,B23_SA,SA_Cut_1,FALSO,3.283333336
10/2/20 9:37:22,10/2/20 9:40:26,B23_SA,SA_Cut_1,FALSO,3.066666671
,10/2/20 9:43:52,B23_SA,SA_Cut_1,FALSO,63513223.87
10/2/20 9:43:57,10/2/20 9:47:19,B23_SA,SA_Cut_1,FALSO,3.366666668
10/2/20 9:47:24,10/2/20 9:50:37,B23_SA,SA_Cut_1,FALSO,3.216666675
10/2/20 9:50:42,10/2/20 9:54:05,B23_SA,SA_Cut_1,FALSO,3.383333328
10/2/20 9:54:10,10/2/20 9:57:27,B23_SA,SA_Cut_1,FALSO,3.283333336
10/2/20 9:57:32,10/2/20 10:01:02,B23_SA,SA_Cut_1,FALSO,3.500000001
10/2/20 10:01:07,10/2/20 10:04:10,B23_SA,SA_Cut_1,FALSO,3.050000001
10/2/20 10:07:20,10/2/20 10:10:29,B23_SA,SA_Cut_1,FALSO,3.149999992
10/2/20 10:14:08,10/2/20 10:17:11,B23_SA,SA_Cut_1,FALSO,3.050000001
10/2/20 10:17:15,10/2/20 10:20:23,B23_SA,SA_Cut_1,FALSO,3.133333343
10/2/20 10:20:28,10/2/20 10:23:48,B23_SA,SA_Cut_1,FALSO,3.333333327
10/5/20 8:57:26,10/5/20 9:00:29,B23_SA,SA_Cut_1,FALSO,3.050000001
10/5/20 9:00:34,10/5/20 9:03:37,B23_SA,SA_Cut_1,FALSO,3.050000001
10/5/20 9:03:42,,B23_SA,SA_Cut_1,FALSO,-63517503.7
10/5/20 9:07:01,10/5/20 9:10:22,B23_SA,SA_Cut_1,FALSO,3.350000008
10/5/20 9:10:27,10/5/20 9:13:42,B23_SA,SA_Cut_1,FALSO,3.249999995
10/5/20 9:13:47,10/5/20 9:17:22,B23_SA,SA_Cut_1,FALSO,3.583333343
10/5/20 9:17:27,10/5/20 9:21:05,B23_SA,SA_Cut_1,FALSO,3.633333334
10/5/20 9:21:09,10/5/20 9:24:24,B23_SA,SA_Cut_1,FALSO,3.250000005
10/5/20 9:24:29,10/5/20 9:27:57,B23_SA,SA_Cut_1,FALSO,3.46666666
10/5/20 9:31:24,10/5/20 9:34:40,B23_SA,SA_Cut_1,FALSO,3.266666676
10/5/20 9:34:45,10/5/20 9:37:38,B23_SA,SA_Cut_1,FALSO,2.883333326
10/5/20 9:37:43,10/5/20 9:40:44,B23_SA,SA_Cut_1,FALSO,3.01666667
10/5/20 9:40:49,10/5/20 9:44:12,B23_SA,SA_Cut_1,FALSO,3.383333338
10/5/20 9:44:17,10/5/20 9:47:17,B23_SA,SA_Cut_1,FALSO,2.999999999
10/5/20 9:50:28,10/5/20 9:53:33,B23_SA,SA_Cut_1,FALSO,3.083333331
10/5/20 9:53:38,10/5/20 9:56:43,B23_SA,SA_Cut_1,,3.083333342
10/5/20 9:56:48,10/5/20 9:59:53,B23_SA,SA_Cut_1,FALSO,3.083333331
10/5/20 9:59:58,10/5/20 10:03:26,B23_SA,SA_Cut_1,FALSO,3.46666667
10/5/20 10:06:56,10/5/20 10:10:14,B23_SA,SA_Cut_1,FALSO,3.299999996
10/5/20 10:10:19,10/5/20 10:13:39,B23_SA,SA_Cut_1,FALSO,3.333333337
10/5/20 10:13:44,10/5/20 10:17:06,B23_SA,SA_Cut_1,FALSO,3.366666668
10/5/20 10:17:11,10/5/20 10:20:26,B23_SA,SA_Cut_1,FALSO,3.249999995
10/5/20 10:20:31,10/5/20 10:23:38,B23_SA,SA_Cut_1,FALSO,3.116666662
10/6/20 9:02:56,10/6/20 9:05:59,B23_SA,SA_Cut_1,FALSO,3.050000001
10/6/20 9:06:04,10/6/20 9:09:06,B23_SA,SA_Cut_1,FALSO,3.03333333
10/6/20 9:12:29,10/6/20 9:15:38,B23_SA,SA_Cut_1,FALSO,3.150000003
10/6/20 9:15:43,10/6/20 9:19:02,B23_SA,SA_Cut_1,FALSO,3.316666667
10/6/20 9:19:07,10/6/20 9:22:38,B23_SA,SA_Cut_1,FALSO,3.516666671
10/6/20 9:22:43,10/6/20 9:25:55,B23_SA,SA_Cut_1,FALSO,3.200000004
10/6/20 9:26:00,10/6/20 9:29:33,B23_SA,SA_Cut_1,FALSO,3.550000002
10/6/20 9:29:38,10/6/20 9:32:51,B23_SA,SA_Cut_1,FALSO,3.216666664
10/6/20 9:32:56,10/6/20 9:36:05,B23_SA,SA_Cut_1,FALSO,3.150000003
10/6/20 9:36:10,10/6/20 9:39:24,B23_SA,SA_Cut_1,FALSO,3.233333335
10/6/20 9:39:29,10/6/20 9:42:28,B23_SA,SA_Cut_1,FALSO,2.983333339
10/6/20 9:42:33,10/6/20 9:45:39,B23_SA,SA_Cut_1,FALSO,3.099999991
10/6/20 9:45:44,,B23_SA,SA_Cut_1,FALSO,-63518985.73
10/6/20 9:48:49,10/6/20 9:51:48,B23_SA,SA_Cut_1,FALSO,2.983333329
10/6/20 9:55:17,10/6/20 9:58:23,B23_SA,SA_Cut_1,FALSO,3.099999991
10/6/20 9:58:28,,B23_SA,SA_Cut_1,FALSO,-63518998.47
10/6/20 10:02:10,10/6/20 10:05:15,B23_SA,SA_Cut_1,FALSO,3.083333331
10/6/20 10:05:20,10/6/20 10:08:53,B23_SA,SA_Cut_1,FALSO,3.550000002
10/6/20 10:08:58,10/6/20 10:12:00,B23_SA,SA_Cut_1,FALSO,3.03333334
10/6/20 10:12:05,10/6/20 10:15:00,B23_SA,SA_Cut_1,FALSO,2.916666667
10/6/20 10:15:05,10/6/20 10:18:12,B23_SA,SA_Cut_1,FALSO,3.116666662
10/6/20 10:18:17,10/6/20 10:21:27,B23_SA,SA_Cut_1,FALSO,3.166666673
10/6/20 10:21:32,10/6/20 10:25:06,B23_SA,SA_Cut_1,FALSO,3.566666662
10/7/20 8:55:46,10/7/20 8:58:41,B23_SA,SA_Cut_1,FALSO,2.916666667
10/7/20 8:58:46,10/7/20 9:02:04,B23_SA,SA_Cut_1,FALSO,3.299999996
10/7/20 9:02:09,10/7/20 9:05:51,B23_SA,SA_Cut_1,FALSO,3.699999995
10/7/20 9:09:06,,B23_SA,SA_Cut_1,FALSO,-63520389.1
10/7/20 9:12:11,10/7/20 9:15:37,B23_SA,SA_Cut_1,FALSO,3.43333334
10/7/20 9:15:42,10/7/20 9:18:59,B23_SA,SA_Cut_1,FALSO,3.283333326
10/7/20 9:22:14,10/7/20 9:25:37,B23_SA,SA_Cut_1,FALSO,3.383333328
10/7/20 9:25:42,10/7/20 9:29:00,B23_SA,SA_Cut_1,FALSO,3.299999996
10/7/20 9:29:05,10/7/20 9:32:19,B23_SA,SA_Cut_1,FALSO,3.233333335
10/7/20 9:35:46,10/7/20 9:39:20,B23_SA,SA_Cut_1,FALSO,3.566666662
10/7/20 9:39:25,10/7/20 9:43:05,B23_SA,SA_Cut_1,FALSO,3.666666665
10/7/20 9:46:13,10/7/20 9:49:56,B23_SA,SA_Cut_1,FALSO,3.716666666
10/7/20 9:50:01,10/7/20 9:53:03,B23_SA,SA_Cut_1,FALSO,3.03333333
10/7/20 9:56:16,10/7/20 9:59:18,B23_SA,SA_Cut_1,FALSO,3.03333333
10/7/20 9:59:23,10/7/20 10:02:30,B23_SA,SA_Cut_1,FALSO,3.116666672
10/7/20 10:02:35,10/7/20 10:05:58,B23_SA,SA_Cut_1,FALSO,3.383333328
10/7/20 10:06:03,10/7/20 10:09:10,B23_SA,SA_Cut_1,FALSO,3.116666672
10/7/20 10:09:15,10/7/20 10:12:16,B23_SA,SA_Cut_1,FALSO,3.01666667
10/7/20 10:12:21,10/7/20 10:15:42,B23_SA,SA_Cut_1,FALSO,3.349999997
10/7/20 10:15:47,10/7/20 10:18:55,B23_SA,SA_Cut_1,FALSO,3.133333332
10/7/20 10:19:00,10/7/20 10:22:14,B23_SA,SA_Cut_1,FALSO,3.233333335
10/8/20 8:53:50,10/8/20 8:56:51,B23_SA,SA_Cut_1,,3.016666659
10/8/20 8:56:56,10/8/20 9:00:09,B23_SA,SA_Cut_1,FALSO,3.216666675
10/8/20 9:00:14,10/8/20 9:03:27,B23_SA,SA_Cut_1,FALSO,3.216666664
10/8/20 9:03:32,10/8/20 9:06:30,B23_SA,SA_Cut_1,FALSO,2.966666669
10/8/20 9:09:56,10/8/20 9:13:14,B23_SA,SA_Cut_1,FALSO,3.300000007
10/8/20 9:13:18,10/8/20 9:16:36,B23_SA,SA_Cut_1,FALSO,3.300000007
,10/8/20 9:26:35,B23_SA,SA_Cut_1,FALSO,63521846.58
10/8/20 9:26:39,10/8/20 9:29:55,B23_SA,SA_Cut_1,FALSO,3.266666676
10/8/20 9:36:43,10/8/20 9:40:01,B23_SA,SA_Cut_1,FALSO,3.299999996
10/8/20 9:40:06,10/8/20 9:43:21,B23_SA,SA_Cut_1,FALSO,3.250000005
10/8/20 9:43:26,10/8/20 9:46:13,B23_SA,SA_Cut_1,FALSO,2.783333334
10/8/20 9:46:18,10/8/20 9:49:17,B23_SA,SA_Cut_1,FALSO,2.983333329
10/8/20 9:49:22,10/8/20 9:52:33,B23_SA,SA_Cut_1,FALSO,3.183333334
10/8/20 9:52:38,10/8/20 9:56:06,B23_SA,SA_Cut_1,FALSO,3.46666666
10/8/20 9:56:11,10/8/20 9:59:30,B23_SA,SA_Cut_1,FALSO,3.316666667
10/8/20 9:59:35,10/8/20 10:02:58,B23_SA,SA_Cut_1,FALSO,3.383333328
10/8/20 10:03:03,10/8/20 10:06:28,B23_SA,SA_Cut_1,FALSO,3.416666669
,10/8/20 10:10:05,B23_SA,SA_Cut_1,FALSO,63521890.08
10/8/20 10:10:10,10/8/20 10:13:35,B23_SA,SA_Cut_1,FALSO,3.416666659
10/9/20 8:49:23,10/9/20 8:52:27,B23_SA,SA_Cut_1,FALSO,3.066666661
